pressure data:,,,,1 coordinate per line,,,,Additional pore pressure. Date is January 1st at 12:01 AM in 2021 
X_Easting_km, Y_Northing_km, additionalPressure_PSI,
2,2,9.8717
2,2.3265,10.502
2,2.6531,11.146
2,2.9796,11.8
2,3.3061,12.462
2,3.6327,13.128
2,3.9592,13.795
2,4.2857,14.46
2,4.6122,15.118
2,4.9388,15.766
2,5.2653,16.4
2,5.5918,17.015
2,5.9184,17.608
2,6.2449,18.174
2,6.5714,18.71
2,6.898,19.212
2,7.2245,19.675
2,7.551,20.096
2,7.8776,20.473
2,8.2041,20.802
2,8.5306,21.08
2,8.8571,21.305
2,9.1837,21.475
2,9.5102,21.59
2,9.8367,21.647
2,10.163,21.647
2,10.49,21.59
2,10.816,21.475
2,11.143,21.305
2,11.469,21.08
2,11.796,20.802
2,12.122,20.473
2,12.449,20.096
2,12.776,19.675
2,13.102,19.212
2,13.429,18.71
2,13.755,18.174
2,14.082,17.608
2,14.408,17.015
2,14.735,16.4
2,15.061,15.766
2,15.388,15.118
2,15.714,14.46
2,16.041,13.795
2,16.367,13.128
2,16.694,12.462
2,17.02,11.8
2,17.347,11.146
2,17.673,10.502
2,18,9.8717
2.3265,2,10.502
2.3265,2.3265,11.175
2.3265,2.6531,11.862
2.3265,2.9796,12.56
2.3265,3.3061,13.266
2.3265,3.6327,13.976
2.3265,3.9592,14.689
2.3265,4.2857,15.398
2.3265,4.6122,16.101
2.3265,4.9388,16.793
2.3265,5.2653,17.469
2.3265,5.5918,18.127
2.3265,5.9184,18.76
2.3265,6.2449,19.365
2.3265,6.5714,19.937
2.3265,6.898,20.473
2.3265,7.2245,20.968
2.3265,7.551,21.418
2.3265,7.8776,21.821
2.3265,8.2041,22.172
2.3265,8.5306,22.469
2.3265,8.8571,22.709
2.3265,9.1837,22.892
2.3265,9.5102,23.014
2.3265,9.8367,23.075
2.3265,10.163,23.075
2.3265,10.49,23.014
2.3265,10.816,22.892
2.3265,11.143,22.709
2.3265,11.469,22.469
2.3265,11.796,22.172
2.3265,12.122,21.821
2.3265,12.449,21.418
2.3265,12.776,20.968
2.3265,13.102,20.473
2.3265,13.429,19.937
2.3265,13.755,19.365
2.3265,14.082,18.76
2.3265,14.408,18.127
2.3265,14.735,17.469
2.3265,15.061,16.793
2.3265,15.388,16.101
2.3265,15.714,15.398
2.3265,16.041,14.689
2.3265,16.367,13.976
2.3265,16.694,13.266
2.3265,17.02,12.56
2.3265,17.347,11.862
2.3265,17.673,11.175
2.3265,18,10.502
2.6531,2,11.146
2.6531,2.3265,11.862
2.6531,2.6531,12.592
2.6531,2.9796,13.335
2.6531,3.3061,14.086
2.6531,3.6327,14.843
2.6531,3.9592,15.601
2.6531,4.2857,16.357
2.6531,4.6122,17.105
2.6531,4.9388,17.842
2.6531,5.2653,18.563
2.6531,5.5918,19.263
2.6531,5.9184,19.937
2.6531,6.2449,20.582
2.6531,6.5714,21.192
2.6531,6.898,21.763
2.6531,7.2245,22.29
2.6531,7.551,22.77
2.6531,7.8776,23.199
2.6531,8.2041,23.573
2.6531,8.5306,23.89
2.6531,8.8571,24.146
2.6531,9.1837,24.34
2.6531,9.5102,24.471
2.6531,9.8367,24.536
2.6531,10.163,24.536
2.6531,10.49,24.471
2.6531,10.816,24.34
2.6531,11.143,24.146
2.6531,11.469,23.89
2.6531,11.796,23.573
2.6531,12.122,23.199
2.6531,12.449,22.77
2.6531,12.776,22.29
2.6531,13.102,21.763
2.6531,13.429,21.192
2.6531,13.755,20.582
2.6531,14.082,19.937
2.6531,14.408,19.263
2.6531,14.735,18.563
2.6531,15.061,17.842
2.6531,15.388,17.105
2.6531,15.714,16.357
2.6531,16.041,15.601
2.6531,16.367,14.843
2.6531,16.694,14.086
2.6531,17.02,13.335
2.6531,17.347,12.592
2.6531,17.673,11.862
2.6531,18,11.146
2.9796,2,11.8
2.9796,2.3265,12.56
2.9796,2.6531,13.335
2.9796,2.9796,14.123
2.9796,3.3061,14.921
2.9796,3.6327,15.725
2.9796,3.9592,16.53
2.9796,4.2857,17.332
2.9796,4.6122,18.127
2.9796,4.9388,18.909
2.9796,5.2653,19.675
2.9796,5.5918,20.419
2.9796,5.9184,21.136
2.9796,6.2449,21.821
2.9796,6.5714,22.469
2.9796,6.898,23.075
2.9796,7.2245,23.636
2.9796,7.551,24.146
2.9796,7.8776,24.602
2.9796,8.2041,25
2.9796,8.5306,25.336
2.9796,8.8571,25.609
2.9796,9.1837,25.816
2.9796,9.5102,25.954
2.9796,9.8367,26.024
2.9796,10.163,26.024
2.9796,10.49,25.954
2.9796,10.816,25.816
2.9796,11.143,25.609
2.9796,11.469,25.336
2.9796,11.796,25
2.9796,12.122,24.602
2.9796,12.449,24.146
2.9796,12.776,23.636
2.9796,13.102,23.075
2.9796,13.429,22.469
2.9796,13.755,21.821
2.9796,14.082,21.136
2.9796,14.408,20.419
2.9796,14.735,19.675
2.9796,15.061,18.909
2.9796,15.388,18.127
2.9796,15.714,17.332
2.9796,16.041,16.53
2.9796,16.367,15.725
2.9796,16.694,14.921
2.9796,17.02,14.123
2.9796,17.347,13.335
2.9796,17.673,12.56
2.9796,18,11.8
3.3061,2,12.462
3.3061,2.3265,13.266
3.3061,2.6531,14.086
3.3061,2.9796,14.921
3.3061,3.3061,15.766
3.3061,3.6327,16.617
3.3061,3.9592,17.469
3.3061,4.2857,18.319
3.3061,4.6122,19.161
3.3061,4.9388,19.99
3.3061,5.2653,20.802
3.3061,5.5918,21.59
3.3061,5.9184,22.35
3.3061,6.2449,23.075
3.3061,6.5714,23.763
3.3061,6.898,24.406
3.3061,7.2245,25
3.3061,7.551,25.541
3.3061,7.8776,26.024
3.3061,8.2041,26.445
3.3061,8.5306,26.802
3.3061,8.8571,27.091
3.3061,9.1837,27.31
3.3061,9.5102,27.457
3.3061,9.8367,27.531
3.3061,10.163,27.531
3.3061,10.49,27.457
3.3061,10.816,27.31
3.3061,11.143,27.091
3.3061,11.469,26.802
3.3061,11.796,26.445
3.3061,12.122,26.024
3.3061,12.449,25.541
3.3061,12.776,25
3.3061,13.102,24.406
3.3061,13.429,23.763
3.3061,13.755,23.075
3.3061,14.082,22.35
3.3061,14.408,21.59
3.3061,14.735,20.802
3.3061,15.061,19.99
3.3061,15.388,19.161
3.3061,15.714,18.319
3.3061,16.041,17.469
3.3061,16.367,16.617
3.3061,16.694,15.766
3.3061,17.02,14.921
3.3061,17.347,14.086
3.3061,17.673,13.266
3.3061,18,12.462
3.6327,2,13.128
3.6327,2.3265,13.976
3.6327,2.6531,14.843
3.6327,2.9796,15.725
3.6327,3.3061,16.617
3.6327,3.6327,17.515
3.6327,3.9592,18.416
3.6327,4.2857,19.314
3.6327,4.6122,20.203
3.6327,4.9388,21.08
3.6327,5.2653,21.937
3.6327,5.5918,22.77
3.6327,5.9184,23.573
3.6327,6.2449,24.34
3.6327,6.5714,25.067
3.6327,6.898,25.747
3.6327,7.2245,26.375
3.6327,7.551,26.947
3.6327,7.8776,27.457
3.6327,8.2041,27.903
3.6327,8.5306,28.281
3.6327,8.8571,28.586
3.6327,9.1837,28.818
3.6327,9.5102,28.973
3.6327,9.8367,29.051
3.6327,10.163,29.051
3.6327,10.49,28.973
3.6327,10.816,28.818
3.6327,11.143,28.586
3.6327,11.469,28.281
3.6327,11.796,27.903
3.6327,12.122,27.457
3.6327,12.449,26.947
3.6327,12.776,26.375
3.6327,13.102,25.747
3.6327,13.429,25.067
3.6327,13.755,24.34
3.6327,14.082,23.573
3.6327,14.408,22.77
3.6327,14.735,21.937
3.6327,15.061,21.08
3.6327,15.388,20.203
3.6327,15.714,19.314
3.6327,16.041,18.416
3.6327,16.367,17.515
3.6327,16.694,16.617
3.6327,17.02,15.725
3.6327,17.347,14.843
3.6327,17.673,13.976
3.6327,18,13.128
3.9592,2,13.795
3.9592,2.3265,14.689
3.9592,2.6531,15.601
3.9592,2.9796,16.53
3.9592,3.3061,17.469
3.9592,3.6327,18.416
3.9592,3.9592,19.365
3.9592,4.2857,20.311
3.9592,4.6122,21.248
3.9592,4.9388,22.172
3.9592,5.2653,23.075
