ID,Days,BPD
13912,18640.0,0.0
13912,18650.0,0.0
13912,18660.0,0.0
13912,18670.0,0.0
13912,18680.0,0.0
13912,18690.0,0.0
13912,18700.0,0.0
13912,18710.0,0.0
13912,18720.0,0.0
13912,18730.0,0.0
13912,18740.0,0.0
13912,18750.0,0.0
13912,18760.0,0.0
13912,18770.0,0.0
13912,18780.0,0.0
13912,18790.0,0.0
13912,18800.0,0.0
13912,18810.0,0.0
13912,18820.0,0.0
13912,18830.0,0.0
13912,18840.0,0.0
13912,18850.0,0.0
13912,18860.0,0.0
13912,18870.0,0.0
13912,18880.0,0.0
13912,18890.0,0.0
13912,18900.0,0.0
13912,18910.0,0.0
13912,18920.0,0.0
13912,18930.0,0.0
13912,18940.0,0.0
13912,18950.0,0.0
13912,18960.0,0.0
13912,18970.0,0.0
13912,18980.0,0.0
13912,18990.0,0.0
13912,19000.0,0.0
13912,19010.0,0.0
13912,19020.0,0.0
13912,19030.0,0.0
13912,19040.0,0.0
13912,19050.0,0.0
13912,19060.0,0.0
13912,19070.0,0.0
13912,19080.0,0.0
13912,19090.0,0.0
13912,19100.0,0.0
13912,19110.0,0.0
13912,19120.0,0.0
13912,19130.0,0.0
13912,19140.0,0.0
13912,19150.0,0.0
13912,19160.0,0.0
13912,19170.0,0.0
13912,19180.0,0.0
13912,19190.0,0.0
13912,19200.0,0.0
13912,19210.0,0.0
13912,19220.0,0.0
13912,19230.0,0.0
13912,19240.0,0.0
13912,19250.0,0.0
13912,19260.0,0.0
13912,19270.0,0.0
13912,19280.0,0.0
13912,19290.0,0.0
13912,19300.0,0.0
13912,19310.0,0.0
13912,19320.0,0.0
13912,19330.0,0.0
13912,19340.0,0.0
13912,19350.0,0.0
13912,19360.0,0.0
13912,19370.0,0.0
13912,19380.0,0.0
13912,19390.0,0.0
13912,19400.0,0.0
13912,19410.0,0.0
13912,19420.0,0.0
13912,19430.0,0.0
13912,19440.0,0.0
13912,19450.0,0.0
13912,19460.0,0.0
13912,19470.0,0.0
13912,19480.0,0.0
13912,19490.0,0.0
13912,19500.0,0.0
13912,19510.0,0.0
13912,19520.0,0.0
13912,19530.0,0.0
13912,19540.0,0.0
13912,19550.0,0.0
13912,19560.0,0.0
13912,19570.0,0.0
13912,19580.0,0.0
13912,19590.0,0.0
13912,19600.0,0.0
13912,19610.0,0.0
13912,19620.0,0.0
13912,19630.0,0.0
13912,19640.0,0.0
13912,19650.0,0.0
13912,19660.0,0.0
13912,19670.0,0.0
13912,19680.0,0.0
13912,19690.0,0.0
13912,19700.0,0.0
13912,19710.0,0.0
13912,19720.0,0.0
13912,19730.0,0.0
13912,19740.0,0.0
13912,19750.0,0.0
13912,19760.0,0.0
13912,19770.0,0.0
13912,19780.0,0.0
13912,19790.0,0.0
13912,19800.0,0.0
13912,19810.0,0.0
13912,19820.0,0.0
13912,19830.0,0.0
13912,19840.0,0.0
13912,19850.0,0.0
13912,19860.0,0.0
13912,19870.0,0.0
13912,19880.0,0.0
13912,19890.0,0.0
13912,19900.0,0.0
13912,19910.0,0.0
13912,19920.0,0.0
13912,19930.0,0.0
13912,19940.0,0.0
13912,19950.0,0.0
13912,19960.0,0.0
13912,19970.0,0.0
13912,19980.0,0.0
13912,19990.0,0.0
13912,20000.0,0.0
13912,20010.0,0.0
13912,20020.0,0.0
13912,20030.0,0.0
13912,20040.0,0.0
13912,20050.0,0.0
13912,20060.0,0.0
13912,20070.0,0.0
13912,20080.0,0.0
13912,20090.0,0.0
13912,20100.0,0.0
13912,20110.0,0.0
13912,20120.0,0.0
13912,20130.0,0.0
13912,20140.0,0.0
13912,20150.0,0.0
13912,20160.0,0.0
13912,20170.0,0.0
13912,20180.0,0.0
13912,20190.0,0.0
13912,20200.0,0.0
13912,20210.0,0.0
13912,20220.0,0.0
13912,20230.0,0.0
13912,20240.0,0.0
13912,20250.0,0.0
22369,19720.0,0.0
22369,19730.0,25.09999999999996
22369,19740.0,24.000000000000178
22369,19750.0,50.49999999999993
22369,19760.0,36.09999999999984
22369,19770.0,30.60000000000005
22369,19780.0,30.50000000000005
22369,19790.0,28.799999999999933
22369,19800.0,28.600000000000186
22369,19810.0,28.59999999999992
22369,19820.0,7.1999999999999105
22369,19830.0,0.0
22369,19840.0,0.0
22369,19850.0,0.0
22369,19860.0,0.0
22369,19870.0,0.0
22369,19880.0,0.0
22369,19890.0,0.0
22369,19900.0,0.0
22369,19910.0,0.0
22369,19920.0,0.0
22369,19930.0,0.0
22369,19940.0,0.0
22369,19950.0,0.0
22369,19960.0,0.0
22369,19970.0,0.0
22369,19980.0,0.0
22369,19990.0,0.0
22369,20000.0,0.0
22369,20010.0,0.0
22369,20020.0,0.0
22369,20030.0,0.0
22369,20040.0,0.0
22369,20050.0,0.0
22369,20060.0,0.0
22369,20070.0,0.0
22369,20080.0,0.0
22369,20090.0,0.0
22369,20100.0,0.0
22369,20110.0,0.0
22369,20120.0,0.0
22369,20130.0,0.0
22369,20140.0,0.0
22369,20150.0,0.0
22369,20160.0,0.0
22369,20170.0,0.0
22369,20180.0,0.0
22369,20190.0,0.0
22369,20200.0,0.0
22369,20210.0,0.0
22369,20220.0,0.0
22369,20230.0,0.0
22369,20240.0,0.0
22369,20250.0,0.0
24291,19720.0,0.0
24291,19730.0,0.0
24291,19740.0,0.875
24291,19750.0,129.42399999999998
24291,19760.0,203.60299999999998
24291,19770.0,199.592
24291,19780.0,193.002
24291,19790.0,170.664
24291,19800.0,0.011
24291,19810.0,64.16400000000002
24291,19820.0,195.96200000000005
24291,19830.0,137.21099999999998
24291,19840.0,169.329
24291,19850.0,199.71999999999997
24291,19860.0,172.69300000000004
24291,19870.0,189.67000000000002
24291,19880.0,172.74
24291,19890.0,204.362
24291,19900.0,158.489
24291,19910.0,198.151
24291,19920.0,206.32799999999997
24291,19930.0,144.74200000000002
24291,19940.0,90.79400000000001
24291,19950.0,211.14299999999997
24291,19960.0,211.95299999999997
24291,19970.0,181.385
24291,19980.0,183.42800000000003
24291,19990.0,171.938
24291,20000.0,134.975
24291,20010.0,153.249
24291,20020.0,128.70800000000003
24291,20030.0,167.15
24291,20040.0,166.834
24291,20050.0,114.922
24291,20060.0,219.49099999999999
24291,20070.0,221.58500000000004
24291,20080.0,237.81300000000002
24291,20090.0,159.377
24291,20100.0,76.05
24291,20110.0,76.51199999999999
24291,20120.0,191.606
24291,20130.0,217.86600000000004
24291,20140.0,240.022
24291,20150.0,113.426
24291,20160.0,183.174
24291,20170.0,316.069
24291,20180.0,185.69400000000002
24291,20190.0,184.866
24291,20200.0,167.16
24291,20210.0,236.16
24291,20220.0,344.09000000000003
24291,20230.0,344.09000000000003
24291,20240.0,344.09000000000003
24291,20250.0,103.227
37023,18200.0,0.0
37023,18210.0,1294.6
37023,18220.0,1196.3
37023,18230.0,1453.4
37023,18240.0,1321.4
37023,18250.0,1336.9
37023,18260.0,1102.5
37023,18270.0,1094.2
37023,18280.0,1275.2
37023,18290.0,1540.2
37023,18300.0,0.0
37023,18310.0,0.0
37023,18320.0,191.1
37023,18330.0,3113.3
37023,18340.0,1297.0
37023,18350.0,2617.5
37023,18360.0,2391.1
37023,18370.0,2509.3
37023,18380.0,2301.6
37023,18390.0,1479.0
37023,18400.0,1671.5
37023,18410.0,1788.5
37023,18420.0,2775.7
37023,18430.0,4979.2
37023,18440.0,5329.5
37023,18450.0,5354.8
37023,18460.0,5318.9
37023,18470.0,5216.9
37023,18480.0,3824.8
37023,18490.0,3939.3
37023,18500.0,1313.9
37023,18510.0,152.7
37023,18520.0,107.8
37023,18530.0,442.1
37023,18540.0,1440.1
37023,18550.0,539.3
37023,18560.0,674.3
37023,18570.0,694.0
37023,18580.0,737.3
37023,18590.0,663.3
37023,18600.0,1066.2
37023,18610.0,685.1
37023,18620.0,559.3
37023,18630.0,714.5
37023,18640.0,686.9
37023,18650.0,705.2
37023,18660.0,660.7
37023,18670.0,1041.0
37023,18680.0,0.0
37023,18690.0,706.3
37023,18700.0,631.5
37023,18710.0,641.5
37023,18720.0,785.4
37023,18730.0,725.05
37023,18740.0,717.45
37023,18750.0,877.5
37023,18760.0,712.2
37023,18770.0,553.3
37023,18780.0,691.9
37023,18790.0,665.2
37023,18800.0,504.6
37023,18810.0,453.7
37023,18820.0,1090.4
37023,18830.0,658.0
37023,18840.0,517.7
37023,18850.0,558.2531
37023,18860.0,598.6
37023,18870.0,511.5
37023,18880.0,598.5
37023,18890.0,553.4
37023,18900.0,513.9
37023,18910.0,631.6
37023,18920.0,598.3
37023,18930.0,654.6
37023,18940.0,650.7
37023,18950.0,640.6
37023,18960.0,249.7
37023,18970.0,260.3
37023,18980.0,422.7
37023,18990.0,149.1
37023,19000.0,450.6
37023,19010.0,611.0
37023,19020.0,606.4
37023,19030.0,625.5
37023,19040.0,522.2
37023,19050.0,539.8
37023,19060.0,532.7
37023,19070.0,490.3
37023,19080.0,661.4
37023,19090.0,521.7
37023,19100.0,427.3999
37023,19110.0,417.9
37023,19120.0,475.4
37023,19130.0,493.9
37023,19140.0,549.1
37023,19150.0,606.1
37023,19160.0,385.1
37023,19170.0,458.1
37023,19180.0,415.2
37023,19190.0,552.8
37023,19200.0,403.4
37023,19210.0,392.2
37023,19220.0,441.4
37023,19230.0,295.5
37023,19240.0,483.8999
37023,19250.0,449.3
37023,19260.0,487.8
37023,19270.0,416.9
37023,19280.0,287.7
37023,19290.0,454.5
37023,19300.0,403.6
37023,19310.0,445.7
37023,19320.0,474.4
37023,19330.0,400.1
37023,19340.0,421.7
37023,19350.0,317.1
37023,19360.0,206.0
37023,19370.0,386.7
37023,19380.0,245.6
37023,19390.0,276.2
37023,19400.0,360.1
37023,19410.0,493.8
37023,19420.0,273.0
37023,19430.0,245.0
37023,19440.0,272.4
37023,19450.0,323.0
37023,19460.0,171.4
37023,19470.0,263.1
37023,19480.0,219.3
37023,19490.0,204.0
37023,19500.0,134.3
37023,19510.0,163.6
37023,19520.0,365.8
37023,19530.0,400.3
37023,19540.0,289.9
37023,19550.0,249.6
37023,19560.0,362.8
37023,19570.0,399.5
37023,19580.0,373.0
37023,19590.0,376.7
37023,19600.0,314.2
37023,19610.0,259.9
37023,19620.0,188.1
37023,19630.0,210.6
37023,19640.0,188.4
37023,19650.0,216.7
37023,19660.0,350.6
37023,19670.0,321.0
37023,19680.0,345.6
37023,19690.0,445.0
37023,19700.0,777.0
37023,19710.0,772.55
37023,19720.0,633.85
37023,19730.0,367.65
37023,19740.0,379.9
37023,19750.0,384.8
37023,19760.0,400.5
37023,19770.0,648.5
37023,19780.0,523.0
37023,19790.0,538.3399000000001
37023,19800.0,508.7602
37023,19810.0,543.3
37023,19820.0,512.6
37023,19830.0,702.2
37023,19840.0,656.6
37023,19850.0,569.4
37023,19860.0,596.4
37023,19870.0,576.9
37023,19880.0,556.6
37023,19890.0,604.0
37023,19900.0,558.9906
37023,19910.0,553.7
37023,19920.0,658.1672
37023,19930.0,539.1328
37023,19940.0,523.6
37023,19950.0,506.4
37023,19960.0,536.2
37023,19970.0,480.7
37023,19980.0,263.6
37023,19990.0,292.05
37023,20000.0,479.05
37023,20010.0,305.6
37023,20020.0,240.1
37023,20030.0,441.0
37023,20040.0,442.3
37023,20050.0,362.0
37023,20060.0,467.13
37023,20070.0,685.3700000000001
37023,20080.0,803.8
37023,20090.0,723.7001
37023,20100.0,253.4
37023,20110.0,111.7
37023,20120.0,234.3
37023,20130.0,610.6
37023,20140.0,500.6
37023,20150.0,263.4
37023,20160.0,421.8
37023,20170.0,114.7
37023,20180.0,270.5
37023,20190.0,224.2
37023,20200.0,163.45
37023,20210.0,44.75
37023,20220.0,0.0
37023,20230.0,0.0
37023,20240.0,0.0
37023,20250.0,0.0
2926,19720.0,0.0
2926,19730.0,26.10000000000004
2926,19740.0,24.89999999999996
2926,19750.0,52.59999999999982
2926,19760.0,37.60000000000026
2926,19770.0,31.899999999999842
2926,19780.0,31.70000000000012
2926,19790.0,29.899999999999988
2926,19800.0,29.69999999999998
2926,19810.0,29.69999999999998
2926,19820.0,21.50000000000002
2926,19830.0,21.700000000000035
2926,19840.0,34.300000000000026
2926,19850.0,21.699999999999726
2926,19860.0,19.70000000000018
2926,19870.0,0.0
2926,19880.0,9.60000000000008
2926,19890.0,40.899999999999864
2926,19900.0,37.79999999999994
2926,19910.0,38.80000000000001
2926,19920.0,39.999999999999794
2926,19930.0,39.999999999999794
2926,19940.0,39.999999999999794
2926,19950.0,39.999999999999794
2926,19960.0,39.999999999999794
2926,19970.0,39.999999999999794
2926,19980.0,39.999999999999794
2926,19990.0,39.999999999999794
2926,20000.0,39.999999999999794
2926,20010.0,39.999999999999794
2926,20020.0,39.999999999999794
2926,20030.0,39.999999999999794
2926,20040.0,39.999999999999794
2926,20050.0,39.999999999999794
2926,20060.0,39.999999999999794
2926,20070.0,39.999999999999794
2926,20080.0,39.999999999999794
2926,20090.0,39.999999999999794
2926,20100.0,39.999999999999794
2926,20110.0,39.999999999999794
2926,20120.0,39.999999999999794
2926,20130.0,39.999999999999794
2926,20140.0,39.999999999999794
2926,20150.0,39.999999999999794
2926,20160.0,39.999999999999794
2926,20170.0,39.999999999999794
2926,20180.0,39.999999999999794
2926,20190.0,39.999999999999794
2926,20200.0,39.999999999999794
2926,20210.0,39.999999999999794
2926,20220.0,39.999999999999794
2926,20230.0,39.999999999999794
2926,20240.0,39.999999999999794
2926,20250.0,11.99999999999994
3480,19320.0,0.0
3480,19330.0,0.0
3480,19340.0,0.0
3480,19350.0,0.0
3480,19360.0,0.0
3480,19370.0,0.0
3480,19380.0,0.0
3480,19390.0,0.0
3480,19400.0,54630.0
3480,19410.0,54630.0
3480,19420.0,54630.0
3480,19430.0,54630.0
3480,19440.0,54630.0
3480,19450.0,53947.8
3480,19460.0,47808.0
3480,19470.0,47808.0
3480,19480.0,57059.1
3480,19490.0,140319.0
3480,19500.0,140319.0
3480,19510.0,140319.0
3480,19520.0,140319.0
3480,19530.0,140319.0
3480,19540.0,140319.0
3480,19550.0,140319.0
3480,19560.0,140319.0
3480,19570.0,140319.0
3480,19580.0,140319.0
3480,19590.0,140319.0
3480,19600.0,140319.0
3480,19610.0,140319.0
3480,19620.0,140319.0
3480,19630.0,140319.0
3480,19640.0,97674.2
3480,19650.0,87013.0
3480,19660.0,87013.0
3480,19670.0,87013.0
3480,19680.0,87013.0
3480,19690.0,87013.0
3480,19700.0,87013.0
3480,19710.0,87013.0
3480,19720.0,87013.0
3480,19730.0,87013.0
3480,19740.0,87013.0
3480,19750.0,87013.0
3480,19760.0,87013.0
3480,19770.0,87013.0
3480,19780.0,87013.0
3480,19790.0,87013.0
3480,19800.0,87013.0
3480,19810.0,87013.0
3480,19820.0,87013.0
3480,19830.0,87013.0
3480,19840.0,87013.0
3480,19850.0,87013.0
3480,19860.0,87013.0
3480,19870.0,87013.0
3480,19880.0,87013.0
3480,19890.0,87013.0
3480,19900.0,87013.0
3480,19910.0,87013.0
3480,19920.0,87013.0
3480,19930.0,87013.0
3480,19940.0,87013.0
3480,19950.0,87013.0
3480,19960.0,87013.0
3480,19970.0,87013.0
3480,19980.0,87013.0
3480,19990.0,87013.0
3480,20000.0,87013.0
3480,20010.0,87013.0
3480,20020.0,87013.0
3480,20030.0,87013.0
3480,20040.0,87013.0
3480,20050.0,87013.0
3480,20060.0,87013.0
3480,20070.0,87013.0
3480,20080.0,87013.0
3480,20090.0,87013.0
3480,20100.0,87013.0
3480,20110.0,87013.0
3480,20120.0,87013.0
3480,20130.0,87013.0
3480,20140.0,87013.0
3480,20150.0,87013.0
3480,20160.0,87013.0
3480,20170.0,87013.0
3480,20180.0,87013.0
3480,20190.0,87013.0
3480,20200.0,87013.0
3480,20210.0,87013.0
3480,20220.0,87013.0
3480,20230.0,87013.0
3480,20240.0,87013.0
3480,20250.0,26103.9
5827,19720.0,0.0
5827,19730.0,183.0
5827,19740.0,317.4
5827,19750.0,428.0
5827,19760.0,566.2
5827,19770.0,513.7
5827,19780.0,429.0
5827,19790.0,444.6
5827,19800.0,535.1
5827,19810.0,813.7
5827,19820.0,1060.7
5827,19830.0,853.0
5827,19840.0,1286.4
5827,19850.0,988.7
5827,19860.0,440.3
5827,19870.0,118.8
5827,19880.0,96.3
5827,19890.0,49.6
5827,19900.0,18.3
5827,19910.0,0.0
5827,19920.0,0.0
5827,19930.0,0.0
5827,19940.0,0.1
5827,19950.0,350.1
5827,19960.0,623.8
5827,19970.0,614.7
5827,19980.0,1158.5
5827,19990.0,918.3
5827,20000.0,779.6
5827,20010.0,1147.7
5827,20020.0,1235.7
5827,20030.0,1175.8
5827,20040.0,793.7
5827,20050.0,596.1
5827,20060.0,1025.3
5827,20070.0,693.4
5827,20080.0,824.7
5827,20090.0,422.7
5827,20100.0,584.4
5827,20110.0,476.5
5827,20120.0,177.1
5827,20130.0,0.0
5827,20140.0,654.7
5827,20150.0,403.8
5827,20160.0,715.2
5827,20170.0,899.6
5827,20180.0,623.5
5827,20190.0,390.8
5827,20200.0,371.3
5827,20210.0,365.3
5827,20220.0,366.0
5827,20230.0,366.0
5827,20240.0,366.0
5827,20250.0,109.8
13036,19720.0,0.0
13036,19730.0,27.99999999999987
13036,19740.0,26.700000000000063
13036,19750.0,56.10000000000006
13036,19760.0,40.300000000000146
13036,19770.0,34.10000000000001
13036,19780.0,33.79999999999997
13036,19790.0,31.99999999999983
13036,19800.0,31.800000000000114
13036,19810.0,31.899999999999842
13036,19820.0,22.900000000000098
13036,19830.0,23.29999999999983
13036,19840.0,36.500000000000156
13036,19850.0,23.29999999999984
13036,19860.0,21.000000000000274
13036,19870.0,0.0
13036,19880.0,10.29999999999983
13036,19890.0,44.500000000000135
13036,19900.0,41.29999999999993
13036,19910.0,42.60000000000001
13036,19920.0,44.0000000000001
13036,19930.0,44.0000000000001
13036,19940.0,44.0000000000001
13036,19950.0,44.0000000000001
13036,19960.0,44.0000000000001
13036,19970.0,44.0000000000001
13036,19980.0,44.0000000000001
13036,19990.0,44.0000000000001
13036,20000.0,44.0000000000001
13036,20010.0,44.0000000000001
13036,20020.0,44.0000000000001
13036,20030.0,44.0000000000001
13036,20040.0,44.0000000000001
13036,20050.0,44.0000000000001
13036,20060.0,44.0000000000001
13036,20070.0,44.0000000000001
13036,20080.0,44.0000000000001
13036,20090.0,44.0000000000001
13036,20100.0,44.0000000000001
13036,20110.0,44.0000000000001
13036,20120.0,44.0000000000001
13036,20130.0,44.0000000000001
13036,20140.0,44.0000000000001
13036,20150.0,44.0000000000001
13036,20160.0,44.0000000000001
13036,20170.0,44.0000000000001
13036,20180.0,44.0000000000001
13036,20190.0,44.0000000000001
13036,20200.0,44.0000000000001
13036,20210.0,44.0000000000001
13036,20220.0,44.0000000000001
13036,20230.0,44.0000000000001
13036,20240.0,44.0000000000001
13036,20250.0,13.200000000000028
13713,19720.0,0.0
13713,19730.0,26.00000000000004
13713,19740.0,24.799999999999947
13713,19750.0,52.00000000000007
13713,19760.0,37.39999999999994
13713,19770.0,31.60000000000012
13713,19780.0,31.40000000000009
13713,19790.0,29.599999999999973
13713,19800.0,29.49999999999996
13713,19810.0,29.49999999999997
13713,19820.0,21.3
13713,19830.0,21.600000000000023
13713,19840.0,33.89999999999998
13713,19850.0,21.500000000000007
13713,19860.0,19.39999999999987
13713,19870.0,0.0
13713,19880.0,9.60000000000008
13713,19890.0,40.90000000000017
13713,19900.0,37.79999999999994
13713,19910.0,38.79999999999971
13713,19920.0,39.999999999999794
13713,19930.0,39.999999999999794
13713,19940.0,39.999999999999794
13713,19950.0,39.999999999999794
13713,19960.0,39.999999999999794
13713,19970.0,39.999999999999794
13713,19980.0,39.999999999999794
13713,19990.0,39.999999999999794
13713,20000.0,39.999999999999794
13713,20010.0,39.999999999999794
13713,20020.0,39.999999999999794
13713,20030.0,39.999999999999794
13713,20040.0,39.999999999999794
13713,20050.0,39.999999999999794
13713,20060.0,39.999999999999794
13713,20070.0,39.999999999999794
13713,20080.0,39.999999999999794
13713,20090.0,39.999999999999794
13713,20100.0,39.999999999999794
13713,20110.0,39.999999999999794
13713,20120.0,39.999999999999794
13713,20130.0,39.999999999999794
13713,20140.0,39.999999999999794
13713,20150.0,39.999999999999794
13713,20160.0,39.999999999999794
13713,20170.0,39.999999999999794
13713,20180.0,39.999999999999794
13713,20190.0,39.999999999999794
13713,20200.0,39.999999999999794
13713,20210.0,39.999999999999794
13713,20220.0,39.999999999999794
13713,20230.0,39.999999999999794
13713,20240.0,39.999999999999794
13713,20250.0,11.99999999999994
13847,19720.0,0.0
13847,19730.0,50.800000000000196
13847,19740.0,28.799999999999898
13847,19750.0,5.5
13847,19760.0,41.7
13847,19770.0,16.7
13847,19780.0,47.0
13847,19790.0,0.100000000000007
13847,19800.0,0.0
13847,19810.0,0.0
13847,19820.0,0.0
13847,19830.0,0.0
13847,19840.0,5.3
13847,19850.0,0.0
13847,19860.0,0.0
13847,19870.0,0.0
13847,19880.0,0.0
13847,19890.0,0.0
13847,19900.0,0.0
13847,19910.0,4.90000000000001
13847,19920.0,0.0
13847,19930.0,0.0
13847,19940.0,0.0
13847,19950.0,0.0
13847,19960.0,0.0
13847,19970.0,0.0
13847,19980.0,0.0
13847,19990.0,0.0
13847,20000.0,0.0
13847,20010.0,0.0
13847,20020.0,0.0
13847,20030.0,0.0
13847,20040.0,0.0
13847,20050.0,0.0
13847,20060.0,0.0
13847,20070.0,0.0
13847,20080.0,0.0
13847,20090.0,0.0
13847,20100.0,0.0
13847,20110.0,0.0
13847,20120.0,0.0
13847,20130.0,0.0
13847,20140.0,0.0
13847,20150.0,0.0
13847,20160.0,0.0
13847,20170.0,0.0
13847,20180.0,0.0
13847,20190.0,0.0
13847,20200.0,0.0
13847,20210.0,0.0
13847,20220.0,0.0
13847,20230.0,0.0
13847,20240.0,0.0
13847,20250.0,0.0
23248,19720.0,0.0
23248,19730.0,475.8875
23248,19740.0,496.6875
23248,19750.0,547.6125
23248,19760.0,688.125
23248,19770.0,677.425
23248,19780.0,1054.96265
23248,19790.0,539.3
23248,19800.0,644.33125
23248,19810.0,775.1813
23248,19820.0,754.1
23248,19830.0,758.3875
23248,19840.0,779.5313
23248,19850.0,730.1125
23248,19860.0,700.675
23248,19870.0,503.575
23248,19880.0,503.85
23248,19890.0,399.55
23248,19900.0,556.025
23248,19910.0,653.8875
23248,19920.0,608.1625
23248,19930.0,562.9375
23248,19940.0,576.5125
23248,19950.0,508.6875
23248,19960.0,373.325
23248,19970.0,527.9125
23248,19980.0,496.8
23248,19990.0,452.5625
