ID,Days,BPD
3584,19020.0,278.4
3584,19030.0,277.2
3584,19040.0,259.7
3584,19050.0,261.0
3584,19060.0,217.5
3584,19070.0,216.2
3584,19080.0,259.5
3584,19090.0,250.7
3584,19100.0,268.2
3584,19110.0,352.3
3584,19120.0,285.1
3584,19130.0,303.1
3584,19140.0,0.0
3584,19150.0,0.0
3584,19160.0,0.0
3584,19170.0,0.0
3584,19180.0,0.0
3584,19190.0,305.1
3584,19200.0,295.3
3584,19210.0,215.4
3584,19220.0,235.1
3584,19230.0,126.8
3584,19240.0,316.0
3584,19250.0,308.5
3584,19260.0,362.1
3584,19270.0,314.0
3584,19280.0,279.4
3584,19290.0,342.4
3584,19300.0,306.6
3584,19310.0,325.0
3584,19320.0,354.8
3584,19330.0,315.6
3584,19340.0,291.3
3584,19350.0,303.3
3584,19360.0,323.1
3584,19370.0,262.2
3584,19380.0,355.3
3584,19390.0,286.7
3584,19400.0,176.4
3584,19410.0,231.3
3584,19420.0,247.1
3584,19430.0,301.6
3584,19440.0,253.9
3584,19450.0,292.0
3584,19460.0,345.0
3584,19470.0,310.8
3584,19480.0,219.3
3584,19490.0,255.0
3584,19500.0,281.4
3584,19510.0,342.0
3584,19520.0,296.2
3584,19530.0,276.4
3584,19540.0,294.1
3584,19550.0,299.4
3584,19560.0,304.5
3584,19570.0,244.8
3584,19580.0,374.5
3584,19590.0,323.2
3584,19600.0,319.6
3584,19610.0,323.2
3584,19620.0,281.2
3584,19630.0,222.0
3584,19640.0,280.4
3584,19650.0,283.9
3584,19660.0,327.8
3584,19670.0,315.0
3584,19680.0,101.5
3584,19690.0,1119.8
3584,19700.0,407.1
3584,19710.0,285.0
3584,19720.0,309.5
3584,19730.0,166.2
3584,19740.0,178.2
3584,19750.0,184.7
3584,19760.0,279.8
3584,19770.0,277.8
3584,19780.0,312.2
3584,19790.0,273.9
3584,19800.0,280.7
3584,19810.0,328.9999999999999
3584,19820.0,337.3999999999999
3584,19830.0,293.2999999999999
3584,19840.0,225.50000000000009
3584,19850.0,125.5
3584,19860.0,91.2
3584,19870.0,223.1
3584,19880.0,242.1
3584,19890.0,288.1
3584,19900.0,430.3
3584,19910.0,259.40000000000015
3584,19920.0,186.0
3584,19930.0,177.4
3584,19940.0,191.3
3584,19950.0,283.5
3584,19960.0,236.5
3584,19970.0,234.5
3584,19980.0,282.3
3584,19990.0,227.6
3584,20000.0,218.49999999999991
3584,20010.0,254.0
3584,20020.0,137.1
3584,20030.0,184.1
3584,20040.0,120.4
3584,20050.0,140.0
3584,20060.0,170.0
3584,20070.0,208.0
3584,20080.0,196.9
3584,20090.0,174.1
3584,20100.0,220.0
3584,20110.0,220.0
3584,20120.0,220.0
3584,20130.0,220.0
3584,20140.0,220.0
3584,20150.0,220.10000000000008
3584,20160.0,169.19999999999987
3584,20170.0,738.3
3584,20180.0,466.4999999999999
3584,20190.0,282.6
3584,20200.0,0.0
3584,20210.0,182.5
3584,20220.0,0.0
3584,20230.0,0.0
3584,20240.0,0.0
3584,20250.0,0.0
10267,19720.0,0.0
10267,19730.0,0.0
10267,19740.0,0.0
10267,19750.0,0.0
10267,19760.0,0.0
10267,19770.0,0.0
10267,19780.0,0.0
10267,19790.0,0.0
10267,19800.0,0.0
10267,19810.0,0.0
10267,19820.0,0.0
10267,19830.0,0.0
10267,19840.0,0.0
10267,19850.0,0.0
10267,19860.0,0.0
10267,19870.0,0.0
10267,19880.0,0.0
10267,19890.0,0.0
10267,19900.0,0.0
10267,19910.0,0.0
10267,19920.0,0.0
10267,19930.0,0.0
10267,19940.0,0.0
10267,19950.0,0.0
10267,19960.0,0.0
10267,19970.0,0.0
10267,19980.0,0.0
10267,19990.0,0.0
10267,20000.0,0.0
10267,20010.0,0.0
10267,20020.0,0.0
10267,20030.0,0.0
10267,20040.0,0.0
10267,20050.0,0.0
10267,20060.0,0.0
10267,20070.0,0.0
10267,20080.0,0.0
10267,20090.0,0.0
10267,20100.0,0.0
10267,20110.0,0.0
10267,20120.0,0.0
10267,20130.0,0.0
10267,20140.0,0.0
10267,20150.0,0.0
10267,20160.0,0.0
10267,20170.0,0.0
10267,20180.0,0.0
10267,20190.0,0.0
10267,20200.0,0.0
10267,20210.0,0.0
10267,20220.0,0.0
10267,20230.0,0.0
10267,20240.0,0.0
10267,20250.0,0.0
10269,19720.0,0.0
10269,19730.0,0.0
10269,19740.0,0.0
10269,19750.0,0.0
10269,19760.0,0.0
10269,19770.0,0.0
10269,19780.0,0.0
10269,19790.0,0.0
10269,19800.0,0.0
10269,19810.0,0.0
10269,19820.0,0.0
10269,19830.0,0.0
10269,19840.0,0.0
10269,19850.0,0.0
10269,19860.0,0.0
10269,19870.0,0.0
10269,19880.0,0.0
10269,19890.0,0.0
10269,19900.0,0.0
10269,19910.0,0.0
10269,19920.0,0.0
10269,19930.0,0.0
10269,19940.0,0.0
10269,19950.0,0.0
10269,19960.0,0.0
10269,19970.0,0.0
10269,19980.0,0.0
10269,19990.0,0.0
10269,20000.0,0.0
10269,20010.0,0.0
10269,20020.0,0.0
10269,20030.0,0.0
10269,20040.0,0.0
10269,20050.0,0.0
10269,20060.0,0.0
10269,20070.0,0.0
10269,20080.0,0.0
10269,20090.0,0.0
10269,20100.0,0.0
10269,20110.0,0.0
10269,20120.0,0.0
10269,20130.0,0.0
10269,20140.0,0.0
10269,20150.0,0.0
10269,20160.0,0.0
10269,20170.0,0.0
10269,20180.0,0.0
10269,20190.0,0.0
10269,20200.0,0.0
10269,20210.0,0.0
10269,20220.0,0.0
10269,20230.0,0.0
10269,20240.0,0.0
10269,20250.0,0.0
22336,18200.0,0.0
22336,18210.0,5249.9
22336,18220.0,5458.0
22336,18230.0,3757.0
22336,18240.0,5940.9
22336,18250.0,6688.2
22336,18260.0,6542.9
22336,18270.0,8640.7
22336,18280.0,8891.4
22336,18290.0,7633.4
22336,18300.0,10910.7
22336,18310.0,10056.1
22336,18320.0,11455.6
22336,18330.0,10087.6
22336,18340.0,10804.1
22336,18350.0,11426.7
22336,18360.0,8958.8
22336,18370.0,9229.8
22336,18380.0,8478.1
22336,18390.0,7704.8
22336,18400.0,6874.3
22336,18410.0,7390.0
22336,18420.0,8180.4
22336,18430.0,3748.6
22336,18440.0,0.0
22336,18450.0,5854.2
22336,18460.0,7362.1
22336,18470.0,8091.2
22336,18480.0,8227.3
22336,18490.0,8454.9
22336,18500.0,7734.3
22336,18510.0,8957.4
22336,18520.0,9168.4
22336,18530.0,9843.6
22336,18540.0,9693.9
22336,18550.0,9310.5
22336,18560.0,7416.5
22336,18570.0,8077.4
22336,18580.0,7279.5
22336,18590.0,7213.5
22336,18600.0,4341.2
22336,18610.0,5955.3
22336,18620.0,5507.2
22336,18630.0,6766.1
22336,18640.0,7152.0
22336,18650.0,7735.3
22336,18660.0,7319.9
22336,18670.0,8046.1
22336,18680.0,5192.1
22336,18690.0,11408.9
22336,18700.0,10172.8
22336,18710.0,10847.9
22336,18720.0,10711.4
22336,18730.0,10532.6
22336,18740.0,10467.8
22336,18750.0,9797.1
22336,18760.0,7964.8
22336,18770.0,8574.3
22336,18780.0,7167.1
22336,18790.0,6332.1
22336,18800.0,6986.9
22336,18810.0,5892.4
22336,18820.0,8026.8
22336,18830.0,5562.0
22336,18840.0,7329.9
22336,18850.0,8319.1
22336,18860.0,9896.0
22336,18870.0,10895.1
22336,18880.0,11811.6
22336,18890.0,10964.5
22336,18900.0,10068.0
22336,18910.0,11670.8
22336,18920.0,9284.2
22336,18930.0,9284.9
22336,18940.0,7724.5
22336,18950.0,11137.9
22336,18960.0,9248.1
22336,18970.0,8796.8
22336,18980.0,8599.5
22336,18990.0,6042.5
22336,19000.0,6303.9
22336,19010.0,7370.1
22336,19020.0,11320.9
22336,19030.0,11515.2
22336,19040.0,12750.0
22336,19050.0,12110.5
22336,19060.0,12264.2
22336,19070.0,12129.8
22336,19080.0,10180.2
22336,19090.0,10075.1
22336,19100.0,9086.1
22336,19110.0,10556.8
22336,19120.0,9526.9
22336,19130.0,11199.6
22336,19140.0,10238.1
22336,19150.0,10673.5
22336,19160.0,11050.6
22336,19170.0,10068.0
22336,19180.0,11350.4
22336,19190.0,10847.6
22336,19200.0,9509.6
22336,19210.0,9551.2
22336,19220.0,10193.2
22336,19230.0,6971.8
22336,19240.0,8410.8
22336,19250.0,9026.7
22336,19260.0,9606.3
22336,19270.0,8855.8
22336,19280.0,4694.4
22336,19290.0,6966.8
22336,19300.0,2869.4
22336,19310.0,2944.5
22336,19320.0,6062.8
22336,19330.0,8817.3
22336,19340.0,7631.4
22336,19350.0,6865.8
22336,19360.0,5692.9
22336,19370.0,5548.8
22336,19380.0,6186.8
22336,19390.0,7598.2
22336,19400.0,7052.1
22336,19410.0,4882.8
22336,19420.0,3926.5
22336,19430.0,5565.0
22336,19440.0,3801.8
22336,19450.0,4661.4
22336,19460.0,2960.7
22336,19470.0,6341.3
22336,19480.0,3518.6
22336,19490.0,3535.6
22336,19500.0,4536.8
22336,19510.0,4739.6
22336,19520.0,5365.0
22336,19530.0,2725.6
22336,19540.0,10252.3
22336,19550.0,7867.4
22336,19560.0,10280.8
22336,19570.0,12411.3
22336,19580.0,1597.2
22336,19590.0,0.0
22336,19600.0,0.0
22336,19610.0,0.0
22336,19620.0,0.0
22336,19630.0,4018.7
22336,19640.0,6607.3
22336,19650.0,6430.8
22336,19660.0,3014.4
22336,19670.0,3110.8
22336,19680.0,2615.7
22336,19690.0,2012.3
22336,19700.0,2014.4
22336,19710.0,893.7
22336,19720.0,819.1
22336,19730.0,1083.2
22336,19740.0,11142.7
22336,19750.0,14052.3
22336,19760.0,13929.3
22336,19770.0,16243.9
22336,19780.0,14276.3
22336,19790.0,10401.2
22336,19800.0,6737.3
22336,19810.0,1672.0
22336,19820.0,3006.1
22336,19830.0,3461.1
22336,19840.0,8969.2
22336,19850.0,14101.1
22336,19860.0,14400.587000000003
22336,19870.0,13942.976
22336,19880.0,13641.260999999999
22336,19890.0,12207.191000000003
22336,19900.0,11348.551
22336,19910.0,10122.978
22336,19920.0,11429.148000000001
22336,19930.0,11781.367
22336,19940.0,8753.466
22336,19950.0,9419.564
22336,19960.0,7099.192000000001
22336,19970.0,5436.7234414
22336,19980.0,3704.6083801700006
22336,19990.0,2103.7129273
22336,20000.0,12212.1432809
22336,20010.0,12317.335000000001
22336,20020.0,14382.203
22336,20030.0,6491.710000000001
22336,20040.0,5625.4839999999995
22336,20050.0,12920.297
22336,20060.0,16855.96
22336,20070.0,15795.539999999999
22336,20080.0,15912.439999999999
22336,20090.0,14438.032000000001
22336,20100.0,15142.463
22336,20110.0,13124.713
22336,20120.0,16005.909999999998
22336,20130.0,9150.463
22336,20140.0,842.635
22336,20150.0,1458.065
22336,20160.0,766.592
22336,20170.0,1342.6349999999998
22336,20180.0,1543.056
22336,20190.0,868.8720000000001
22336,20200.0,222.478
22336,20210.0,2262.1040000000003
22336,20220.0,0.0
22336,20230.0,0.0
22336,20240.0,0.0
22336,20250.0,0.0
30087,19720.0,0.0
30087,19730.0,0.0
30087,19740.0,1128.3
30087,19750.0,0.0
30087,19760.0,262.4
30087,19770.0,0.0
30087,19780.0,0.0
30087,19790.0,197.8
30087,19800.0,0.0
30087,19810.0,0.0
30087,19820.0,128.2
30087,19830.0,184.0
30087,19840.0,2123.0
30087,19850.0,875.4
30087,19860.0,586.5
30087,19870.0,2627.3
30087,19880.0,2641.2
30087,19890.0,2681.5
30087,19900.0,2634.7
30087,19910.0,2527.6
30087,19920.0,334.2
30087,19930.0,1777.5
30087,19940.0,2289.1
30087,19950.0,2555.3
30087,19960.0,745.3
30087,19970.0,2607.8
30087,19980.0,2643.2
30087,19990.0,2455.4
30087,20000.0,2445.2
30087,20010.0,2490.5
30087,20020.0,2477.3
30087,20030.0,2330.5
30087,20040.0,2549.3
30087,20050.0,2470.1
30087,20060.0,2551.6
30087,20070.0,2003.3
30087,20080.0,0.0
30087,20090.0,0.0
30087,20100.0,0.0
30087,20110.0,0.0
30087,20120.0,0.0
30087,20130.0,0.0
30087,20140.0,0.0
30087,20150.0,0.0
30087,20160.0,0.0
30087,20170.0,0.0
30087,20180.0,1822.2
30087,20190.0,2609.5
30087,20200.0,2428.1
30087,20210.0,184.6
30087,20220.0,0.0
30087,20230.0,0.0
30087,20240.0,0.0
30087,20250.0,0.0
37627,19660.0,0.0
37627,19670.0,0.0
37627,19680.0,0.0
37627,19690.0,0.0
37627,19700.0,0.0
37627,19710.0,0.0
37627,19720.0,0.0
37627,19730.0,0.0
37627,19740.0,0.0
37627,19750.0,0.0
37627,19760.0,0.0
37627,19770.0,0.0
37627,19780.0,0.0
37627,19790.0,0.0
37627,19800.0,0.0
37627,19810.0,0.0
37627,19820.0,0.0
37627,19830.0,0.0
37627,19840.0,0.0
37627,19850.0,0.0
37627,19860.0,0.0
37627,19870.0,0.0
37627,19880.0,0.0
37627,19890.0,0.0
37627,19900.0,0.0
37627,19910.0,0.0
37627,19920.0,0.0
37627,19930.0,0.0
37627,19940.0,0.0
37627,19950.0,0.0
37627,19960.0,0.0
37627,19970.0,0.0
37627,19980.0,0.0
37627,19990.0,0.0
37627,20000.0,0.0
37627,20010.0,0.0
37627,20020.0,0.0
37627,20030.0,0.0
37627,20040.0,0.0
37627,20050.0,0.0
37627,20060.0,0.0
37627,20070.0,0.0
37627,20080.0,0.0
37627,20090.0,0.0
37627,20100.0,0.0
37627,20110.0,0.0
37627,20120.0,0.0
37627,20130.0,0.0
37627,20140.0,0.0
37627,20150.0,0.0
37627,20160.0,0.0
37627,20170.0,0.0
37627,20180.0,0.0
37627,20190.0,0.0
37627,20200.0,0.0
37627,20210.0,0.0
37627,20220.0,0.0
37627,20230.0,0.0
37627,20240.0,0.0
37627,20250.0,0.0
38761,18200.0,0.0
38761,18210.0,982.3
38761,18220.0,1673.4
38761,18230.0,2210.0
38761,18240.0,1652.2
38761,18250.0,1733.2
38761,18260.0,1493.5
38761,18270.0,1778.0
38761,18280.0,1538.1
38761,18290.0,1683.6
38761,18300.0,1701.5
38761,18310.0,1922.4
38761,18320.0,1838.9
38761,18330.0,1476.4
38761,18340.0,1390.5
38761,18350.0,1420.2
38761,18360.0,1395.9
38761,18370.0,1233.2
38761,18380.0,955.0
38761,18390.0,875.3
38761,18400.0,991.3
38761,18410.0,959.5
38761,18420.0,919.4
38761,18430.0,930.7
38761,18440.0,967.2
38761,18450.0,892.1
38761,18460.0,851.1
38761,18470.0,1224.7
38761,18480.0,1753.5
38761,18490.0,1653.6
38761,18500.0,1519.2
38761,18510.0,1499.1
38761,18520.0,1531.0
38761,18530.0,1708.5
38761,18540.0,1711.2
38761,18550.0,1630.8
38761,18560.0,1319.0
38761,18570.0,1320.4
38761,18580.0,1626.7
38761,18590.0,1479.3
38761,18600.0,1424.9
38761,18610.0,737.0
38761,18620.0,626.5
38761,18630.0,451.9
38761,18640.0,1169.4
38761,18650.0,1258.0
38761,18660.0,1720.5
38761,18670.0,1567.8
38761,18680.0,210.2
38761,18690.0,858.8
38761,18700.0,872.3
38761,18710.0,839.5
38761,18720.0,920.3
38761,18730.0,1113.5
38761,18740.0,653.0
38761,18750.0,645.9
38761,18760.0,874.9
38761,18770.0,1120.4
38761,18780.0,872.7
38761,18790.0,776.4
38761,18800.0,759.5
38761,18810.0,339.1
38761,18820.0,206.9
38761,18830.0,250.1
38761,18840.0,311.0
38761,18850.0,301.5
38761,18860.0,1080.5
38761,18870.0,391.3
38761,18880.0,1054.1
38761,18890.0,1161.4
38761,18900.0,1065.3
38761,18910.0,1252.2
38761,18920.0,1245.1
38761,18930.0,387.8
38761,18940.0,1222.9
38761,18950.0,992.9
38761,18960.0,1267.2
38761,18970.0,1229.2
38761,18980.0,1277.3
38761,18990.0,665.2
38761,19000.0,75.1
38761,19010.0,0.0
38761,19020.0,61.8
38761,19030.0,50.2
38761,19040.0,0.0
38761,19050.0,0.0
38761,19060.0,0.0
38761,19070.0,0.0
38761,19080.0,0.0
38761,19090.0,0.0
38761,19100.0,0.0
38761,19110.0,0.0
38761,19120.0,0.0
38761,19130.0,0.0
38761,19140.0,0.0
38761,19150.0,0.0
38761,19160.0,0.0
38761,19170.0,0.0
38761,19180.0,0.0
38761,19190.0,0.0
38761,19200.0,0.0
38761,19210.0,0.0
38761,19220.0,0.0
38761,19230.0,0.0
38761,19240.0,0.0
38761,19250.0,0.0
38761,19260.0,0.0
38761,19270.0,0.0
38761,19280.0,0.0
38761,19290.0,0.0
38761,19300.0,0.0
38761,19310.0,0.0
38761,19320.0,0.0
38761,19330.0,0.0
38761,19340.0,0.0
38761,19350.0,0.0
38761,19360.0,0.0
38761,19370.0,0.0
38761,19380.0,0.0
38761,19390.0,0.0
38761,19400.0,0.0
38761,19410.0,0.0
38761,19420.0,0.0
38761,19430.0,0.0
38761,19440.0,0.0
38761,19450.0,0.0
38761,19460.0,0.0
38761,19470.0,0.0
38761,19480.0,0.0
38761,19490.0,0.0
38761,19500.0,0.0
38761,19510.0,0.0
38761,19520.0,0.0
38761,19530.0,0.0
38761,19540.0,0.0
38761,19550.0,0.0
38761,19560.0,0.0
38761,19570.0,0.0
38761,19580.0,0.0
38761,19590.0,0.0
38761,19600.0,0.0
38761,19610.0,0.0
38761,19620.0,0.0
38761,19630.0,0.0
38761,19640.0,0.0
38761,19650.0,0.0
38761,19660.0,0.0
38761,19670.0,0.0
38761,19680.0,0.0
38761,19690.0,0.0
38761,19700.0,0.0
38761,19710.0,0.0
38761,19720.0,0.0
38761,19730.0,0.0
38761,19740.0,0.0
38761,19750.0,0.0
38761,19760.0,0.0
38761,19770.0,0.0
38761,19780.0,0.0
38761,19790.0,0.0
38761,19800.0,0.0
38761,19810.0,0.0
38761,19820.0,0.0
38761,19830.0,0.0
38761,19840.0,0.0
38761,19850.0,0.0
38761,19860.0,0.0
38761,19870.0,0.0
38761,19880.0,0.0
38761,19890.0,0.0
38761,19900.0,0.0
38761,19910.0,0.0
38761,19920.0,0.0
38761,19930.0,0.0
38761,19940.0,0.0
38761,19950.0,0.0
38761,19960.0,0.0
38761,19970.0,0.0
38761,19980.0,0.0
38761,19990.0,0.0
38761,20000.0,0.0
38761,20010.0,0.0
38761,20020.0,0.0
38761,20030.0,0.0
38761,20040.0,0.0
38761,20050.0,0.0
38761,20060.0,0.0
38761,20070.0,0.0
38761,20080.0,0.0
38761,20090.0,0.0
38761,20100.0,0.0
38761,20110.0,0.0
38761,20120.0,0.0
38761,20130.0,0.0
38761,20140.0,0.0
38761,20150.0,0.0
38761,20160.0,0.0
38761,20170.0,0.0
38761,20180.0,0.0
38761,20190.0,0.0
38761,20200.0,0.0
38761,20210.0,0.0
38761,20220.0,0.0
38761,20230.0,0.0
38761,20240.0,0.0
38761,20250.0,0.0
681,19720.0,0.0
681,19730.0,0.0
681,19740.0,0.0
681,19750.0,0.0
681,19760.0,0.0
681,19770.0,0.0
681,19780.0,0.0
681,19790.0,0.0
681,19800.0,0.0
681,19810.0,0.0
681,19820.0,0.0
681,19830.0,0.0
681,19840.0,0.0
681,19850.0,0.0
681,19860.0,0.0
681,19870.0,0.0
681,19880.0,0.0
681,19890.0,0.0
681,19900.0,0.0
681,19910.0,0.0
681,19920.0,0.0
681,19930.0,0.0
681,19940.0,0.0
681,19950.0,0.0
681,19960.0,0.0
681,19970.0,0.0
681,19980.0,0.0
681,19990.0,0.0
681,20000.0,0.0
681,20010.0,0.0
681,20020.0,0.0
681,20030.0,0.0
681,20040.0,0.0
681,20050.0,0.0
681,20060.0,0.0
681,20070.0,0.0
681,20080.0,0.0
681,20090.0,0.0
681,20100.0,0.0
681,20110.0,0.0
681,20120.0,0.0
681,20130.0,0.0
681,20140.0,0.0
681,20150.0,0.0
681,20160.0,0.0
681,20170.0,0.0
681,20180.0,0.0
681,20190.0,0.0
681,20200.0,0.0
681,20210.0,0.0
681,20220.0,0.0
681,20230.0,0.0
681,20240.0,0.0
681,20250.0,0.0
9914,18800.0,0.0
9914,18810.0,31.6
9914,18820.0,47.7
9914,18830.0,50.8
9914,18840.0,29.7
9914,18850.0,246.6
9914,18860.0,274.9
9914,18870.0,369.3
9914,18880.0,109.8
9914,18890.0,64.5
9914,18900.0,104.9
9914,18910.0,115.6
9914,18920.0,120.7
9914,18930.0,103.5
9914,18940.0,157.6
9914,18950.0,96.5
9914,18960.0,85.3
9914,18970.0,129.4
9914,18980.0,139.5
9914,18990.0,484.5
9914,19000.0,454.3
9914,19010.0,424.4
9914,19020.0,314.1
9914,19030.0,377.6
9914,19040.0,477.1
9914,19050.0,324.7
9914,19060.0,295.8
9914,19070.0,254.8
9914,19080.0,247.5
9914,19090.0,241.3
9914,19100.0,276.9
9914,19110.0,260.7
9914,19120.0,248.3
9914,19130.0,18.1
9914,19140.0,115.0
9914,19150.0,0.0
9914,19160.0,0.0
9914,19170.0,125.0
9914,19180.0,0.0
9914,19190.0,0.0
9914,19200.0,0.0
9914,19210.0,0.0
9914,19220.0,0.0
9914,19230.0,0.0
9914,19240.0,0.0
9914,19250.0,0.0
9914,19260.0,10.4
9914,19270.0,85.2
9914,19280.0,106.4
9914,19290.0,100.4
9914,19300.0,96.7
9914,19310.0,106.0
9914,19320.0,111.5
9914,19330.0,85.9
9914,19340.0,85.6
9914,19350.0,80.4
9914,19360.0,58.0
9914,19370.0,0.0
9914,19380.0,0.0
9914,19390.0,0.0
9914,19400.0,0.0
9914,19410.0,0.0
9914,19420.0,0.0
9914,19430.0,0.0
9914,19440.0,0.0
9914,19450.0,0.0
9914,19460.0,0.0
9914,19470.0,0.0
9914,19480.0,0.0
9914,19490.0,0.0
9914,19500.0,0.0
9914,19510.0,0.0
9914,19520.0,0.0
9914,19530.0,0.0
9914,19540.0,0.0
9914,19550.0,0.0
9914,19560.0,0.0
9914,19570.0,0.0
9914,19580.0,0.0
9914,19590.0,0.0
9914,19600.0,0.0
9914,19610.0,0.0
9914,19620.0,0.0
9914,19630.0,0.0
9914,19640.0,0.0
9914,19650.0,0.0
9914,19660.0,0.0
9914,19670.0,0.0
9914,19680.0,0.0
9914,19690.0,0.0
9914,19700.0,215.1
9914,19710.0,198.8
9914,19720.0,166.4
9914,19730.0,116.1
9914,19740.0,117.0
9914,19750.0,55.0
9914,19760.0,169.1
9914,19770.0,190.7
9914,19780.0,159.0
9914,19790.0,157.5
9914,19800.0,169.4
9914,19810.0,145.7
9914,19820.0,185.6
9914,19830.0,121.2
9914,19840.0,135.8
9914,19850.0,250.4
9914,19860.0,263.2
9914,19870.0,239.9
9914,19880.0,129.3
9914,19890.0,0.0
9914,19900.0,0.0
9914,19910.0,74.9
9914,19920.0,108.8
9914,19930.0,105.0
9914,19940.0,118.6
9914,19950.0,122.3
9914,19960.0,134.9
9914,19970.0,147.8
9914,19980.0,330.0
9914,19990.0,385.6
9914,20000.0,275.4
9914,20010.0,0.0
9914,20020.0,77.2
9914,20030.0,96.3
9914,20040.0,349.0
9914,20050.0,297.7
9914,20060.0,103.1
9914,20070.0,49.4
9914,20080.0,29.4
9914,20090.0,0.0
9914,20100.0,92.8
9914,20110.0,91.4
9914,20120.0,59.7
9914,20130.0,167.2
9914,20140.0,112.4
9914,20150.0,112.5
9914,20160.0,100.1
9914,20170.0,108.0
9914,20180.0,100.1
9914,20190.0,101.5
9914,20200.0,92.2
9914,20210.0,101.6
9914,20220.0,103.0
9914,20230.0,103.0
9914,20240.0,103.0
9914,20250.0,30.9
16337,18200.0,0.0
16337,18210.0,486.9
16337,18220.0,579.8
16337,18230.0,625.3
16337,18240.0,512.3
16337,18250.0,550.1
16337,18260.0,554.0
16337,18270.0,494.2
16337,18280.0,489.5
16337,18290.0,457.5
16337,18300.0,377.4
16337,18310.0,413.6
16337,18320.0,490.1
16337,18330.0,419.0
16337,18340.0,554.1
16337,18350.0,514.3
16337,18360.0,533.9
16337,18370.0,659.4
16337,18380.0,517.7
16337,18390.0,513.7
16337,18400.0,437.4
16337,18410.0,450.9
16337,18420.0,546.3
16337,18430.0,400.6
16337,18440.0,440.4
16337,18450.0,404.8
16337,18460.0,541.5
16337,18470.0,485.1
16337,18480.0,437.2
16337,18490.0,429.8
16337,18500.0,426.1
16337,18510.0,472.4
16337,18520.0,497.4
16337,18530.0,549.8
16337,18540.0,425.5
16337,18550.0,485.9
16337,18560.0,503.4
16337,18570.0,452.9
16337,18580.0,393.8
16337,18590.0,468.9
16337,18600.0,366.5
16337,18610.0,450.7
16337,18620.0,468.1
16337,18630.0,558.8
16337,18640.0,431.8
16337,18650.0,485.0
16337,18660.0,616.7
16337,18670.0,634.4
16337,18680.0,224.8
16337,18690.0,295.9
16337,18700.0,475.4
16337,18710.0,315.5
16337,18720.0,300.8
16337,18730.0,283.5
16337,18740.0,278.4
16337,18750.0,242.1
16337,18760.0,218.6
16337,18770.0,313.0
16337,18780.0,299.5
16337,18790.0,285.4
16337,18800.0,263.3
16337,18810.0,457.2
16337,18820.0,2708.5
16337,18830.0,2437.4
16337,18840.0,2501.1
16337,18850.0,4227.0
16337,18860.0,4695.5
16337,18870.0,5164.0
16337,18880.0,796.0
16337,18890.0,121.3
16337,18900.0,130.9
16337,18910.0,95.0
16337,18920.0,33.8
16337,18930.0,34.6
16337,18940.0,216.3
16337,18950.0,374.2
16337,18960.0,383.7
16337,18970.0,426.3
16337,18980.0,445.4
16337,18990.0,0.0
16337,19000.0,0.0
16337,19010.0,0.0
16337,19020.0,0.0
16337,19030.0,0.0
16337,19040.0,0.0
16337,19050.0,0.0
16337,19060.0,0.0
16337,19070.0,0.0
16337,19080.0,0.0
16337,19090.0,0.0
16337,19100.0,0.0
16337,19110.0,0.0
16337,19120.0,0.0
16337,19130.0,0.0
16337,19140.0,0.0
16337,19150.0,0.0
16337,19160.0,0.0
16337,19170.0,0.0
16337,19180.0,0.0
