pressure data:,,,,1 coordinate per line,,,,Additional pore pressure. Date is January 1st at 12:01 AM in 2018 
X_Easting_km, Y_Northing_km, additionalPressure_PSI,
3.3061,2.3265,0.38031
3.3061,2.6531,0.47191
3.3061,2.9796,0.5811
3.3061,3.3061,0.70998
3.3061,3.6327,0.86065
3.3061,3.9592,1.035
3.3061,4.2857,1.2346
3.3061,4.6122,1.4606
3.3061,4.9388,1.7135
3.3061,5.2653,1.9932
3.3061,5.5918,2.2984
3.3061,5.9184,2.6269
3.3061,6.2449,2.9751
3.3061,6.5714,3.3384
3.3061,6.898,3.7105
3.3061,7.2245,4.0842
3.3061,7.551,4.4509
3.3061,7.8776,4.8016
3.3061,8.2041,5.1264
3.3061,8.5306,5.4156
3.3061,8.8571,5.6599
3.3061,9.1837,5.8512
3.3061,9.5102,5.9827
3.3061,9.8367,6.0497
3.3061,10.163,6.0497
3.3061,10.49,5.9827
3.3061,10.816,5.8512
3.3061,11.143,5.6599
3.3061,11.469,5.4156
3.3061,11.796,5.1264
3.3061,12.122,4.8016
3.3061,12.449,4.4509
3.3061,12.776,4.0842
3.3061,13.102,3.7105
3.3061,13.429,3.3384
3.3061,13.755,2.9751
3.3061,14.082,2.6269
3.3061,14.408,2.2984
3.3061,14.735,1.9932
3.3061,15.061,1.7135
3.3061,15.388,1.4606
3.3061,15.714,1.2346
3.3061,16.041,1.035
3.3061,16.367,0.86065
3.3061,16.694,0.70998
3.3061,17.02,0.5811
3.3061,17.347,0.47191
3.3061,17.673,0.38031
3.3061,18,0.30415
3.6327,2,0.36636
3.6327,2.3265,0.45877
3.6327,2.6531,0.57016
3.6327,2.9796,0.70321
3.6327,3.3061,0.86065
3.6327,3.6327,1.0451
3.6327,3.9592,1.2591
3.6327,4.2857,1.5048
3.6327,4.6122,1.7838
3.6327,4.9388,2.0969
3.6327,5.2653,2.4442
3.6327,5.5918,2.8243
3.6327,5.9184,3.2348
3.6327,6.2449,3.6713
3.6327,6.5714,4.1282
3.6327,6.898,4.5977
3.6327,7.2245,5.0706
3.6327,7.551,5.5362
3.6327,7.8776,5.9827
3.6327,8.2041,6.3973
3.6327,8.5306,6.7673
3.6327,8.8571,7.0806
3.6327,9.1837,7.3263
3.6327,9.5102,7.4954
3.6327,9.8367,7.5816
3.6327,10.163,7.5816
3.6327,10.49,7.4954
3.6327,10.816,7.3263
3.6327,11.143,7.0806
3.6327,11.469,6.7673
3.6327,11.796,6.3973
3.6327,12.122,5.9827
3.6327,12.449,5.5362
3.6327,12.776,5.0706
3.6327,13.102,4.5977
3.6327,13.429,4.1282
3.6327,13.755,3.6713
3.6327,14.082,3.2348
3.6327,14.408,2.8243
3.6327,14.735,2.4442
3.6327,15.061,2.0969
3.6327,15.388,1.7838
3.6327,15.714,1.5048
3.6327,16.041,1.2591
3.6327,16.367,1.0451
3.6327,16.694,0.86065
3.6327,17.02,0.70321
3.6327,17.347,0.57016
3.6327,17.673,0.45877
3.6327,18,0.36636
3.9592,2,0.4377
3.9592,2.3265,0.54894
3.9592,2.6531,0.68331
3.9592,2.9796,0.84418
3.9592,3.3061,1.035
3.9592,3.6327,1.2591
3.9592,3.9592,1.5199
3.9592,4.2857,1.82
3.9592,4.6122,2.1619
3.9592,4.9388,2.5468
3.9592,5.2653,2.9751
3.9592,5.5918,3.4456
3.9592,5.9184,3.9552
3.9592,6.2449,4.4993
3.9592,6.5714,5.0706
3.9592,6.898,5.6599
3.9592,7.2245,6.2556
3.9592,7.551,6.8442
3.9592,7.8776,7.4103
3.9592,8.2041,7.9376
3.9592,8.5306,8.4096
3.9592,8.8571,8.8101
3.9592,9.1837,9.1247
3.9592,9.5102,9.3416
3.9592,9.8367,9.4523
3.9592,10.163,9.4523
3.9592,10.49,9.3416
3.9592,10.816,9.1247
3.9592,11.143,8.8101
3.9592,11.469,8.4096
3.9592,11.796,7.9376
3.9592,12.122,7.4103
3.9592,12.449,6.8442
3.9592,12.776,6.2556
3.9592,13.102,5.6599
3.9592,13.429,5.0706
3.9592,13.755,4.4993
3.9592,14.082,3.9552
3.9592,14.408,3.4456
3.9592,14.735,2.9751
3.9592,15.061,2.5468
3.9592,15.388,2.1619
3.9592,15.714,1.82
3.9592,16.041,1.5199
3.9592,16.367,1.2591
3.9592,16.694,1.035
3.9592,17.02,0.84418
3.9592,17.347,0.68331
3.9592,17.673,0.54894
3.9592,18,0.4377
4.2857,2,0.51863
4.2857,2.3265,0.65144
4.2857,2.6531,0.81222
4.2857,2.9796,1.0052
4.2857,3.3061,1.2346
4.2857,3.6327,1.5048
4.2857,3.9592,1.82
4.2857,4.2857,2.184
4.2857,4.6122,2.5999
4.2857,4.9388,3.0698
4.2857,5.2653,3.5943
4.2857,5.5918,4.1727
4.2857,5.9184,4.8016
4.2857,6.2449,5.4755
4.2857,6.5714,6.1861
4.2857,6.898,6.922
4.2857,7.2245,7.6689
4.2857,7.551,8.4096
4.2857,7.8776,9.1247
4.2857,8.2041,9.7933
4.2857,8.5306,10.393
4.2857,8.8571,10.904
4.2857,9.1837,11.306
4.2857,9.5102,11.584
4.2857,9.8367,11.726
4.2857,10.163,11.726
4.2857,10.49,11.584
4.2857,10.816,11.306
4.2857,11.143,10.904
4.2857,11.469,10.393
4.2857,11.796,9.7933
4.2857,12.122,9.1247
4.2857,12.449,8.4096
4.2857,12.776,7.6689
4.2857,13.102,6.922
4.2857,13.429,6.1861
4.2857,13.755,5.4755
4.2857,14.082,4.8016
4.2857,14.408,4.1727
4.2857,14.735,3.5943
4.2857,15.061,3.0698
4.2857,15.388,2.5999
4.2857,15.714,2.184
4.2857,16.041,1.82
4.2857,16.367,1.5048
4.2857,16.694,1.2346
4.2857,17.02,1.0052
4.2857,17.347,0.81222
4.2857,17.673,0.65144
4.2857,18,0.51863
4.6122,2,0.60939
4.6122,2.3265,0.76664
4.6122,2.6531,0.95745
4.6122,2.9796,1.187
4.6122,3.3061,1.4606
4.6122,3.6327,1.7838
4.6122,3.9592,2.1619
4.6122,4.2857,2.5999
4.6122,4.6122,3.102
4.6122,4.9388,3.6713
4.6122,5.2653,4.3093
4.6122,5.5918,5.0155
4.6122,5.9184,5.7866
4.6122,6.2449,6.6165
4.6122,6.5714,7.4954
4.6122,6.898,8.4096
4.6122,7.2245,9.3416
4.6122,7.551,10.27
4.6122,7.8776,11.17
4.6122,8.2041,12.015
4.6122,8.5306,12.777
4.6122,8.8571,13.426
4.6122,9.1837,13.939
4.6122,9.5102,14.294
4.6122,9.8367,14.476
4.6122,10.163,14.476
4.6122,10.49,14.294
4.6122,10.816,13.939
4.6122,11.143,13.426
4.6122,11.469,12.777
4.6122,11.796,12.015
4.6122,12.122,11.17
4.6122,12.449,10.27
4.6122,12.776,9.3416
4.6122,13.102,8.4096
4.6122,13.429,7.4954
4.6122,13.755,6.6165
4.6122,14.082,5.7866
4.6122,14.408,5.0155
4.6122,14.735,4.3093
4.6122,15.061,3.6713
4.6122,15.388,3.102
4.6122,15.714,2.5999
4.6122,16.041,2.1619
4.6122,16.367,1.7838
4.6122,16.694,1.4606
4.6122,17.02,1.187
4.6122,17.347,0.95745
4.6122,17.673,0.76664
4.6122,18,0.60939
4.9388,2,0.70998
4.9388,2.3265,0.8946
4.9388,2.6531,1.1191
4.9388,2.9796,1.3899
4.9388,3.3061,1.7135
4.9388,3.6327,2.0969
4.9388,3.9592,2.5468
4.9388,4.2857,3.0698
4.9388,4.6122,3.6713
4.9388,4.9388,4.356
4.9388,5.2653,5.1264
4.9388,5.5918,5.9827
4.9388,5.9184,6.922
4.9388,6.2449,7.9376
4.9388,6.5714,9.0185
4.9388,6.898,10.148
4.9388,7.2245,11.306
4.9388,7.551,12.465
4.9388,7.8776,13.595
4.9388,8.2041,14.66
4.9388,8.5306,15.624
4.9388,8.8571,16.449
4.9388,9.1837,17.103
4.9388,9.5102,17.557
4.9388,9.8367,17.789
4.9388,10.163,17.789
4.9388,10.49,17.557
4.9388,10.816,17.103
4.9388,11.143,16.449
4.9388,11.469,15.624
4.9388,11.796,14.66
4.9388,12.122,13.595
4.9388,12.449,12.465
4.9388,12.776,11.306
4.9388,13.102,10.148
4.9388,13.429,9.0185
4.9388,13.755,7.9376
4.9388,14.082,6.922
4.9388,14.408,5.9827
4.9388,14.735,5.1264
4.9388,15.061,4.356
4.9388,15.388,3.6713
4.9388,15.714,3.0698
4.9388,16.041,2.5468
4.9388,16.367,2.0969
4.9388,16.694,1.7135
4.9388,17.02,1.3899
4.9388,17.347,1.1191
4.9388,17.673,0.8946
4.9388,18,0.70998
5.2653,2,0.82009
5.2653,2.3265,1.035
5.2653,2.6531,1.2969
5.2653,2.9796,1.6136
5.2653,3.3061,1.9932
5.2653,3.6327,2.4442
5.2653,3.9592,2.9751
5.2653,4.2857,3.5943
5.2653,4.6122,4.3093
5.2653,4.9388,5.1264
5.2653,5.2653,6.0497
5.2653,5.5918,7.0806
5.2653,5.9184,8.2171
5.2653,6.2449,9.4523
5.2653,6.5714,10.774
5.2653,6.898,12.163
5.2653,7.2245,13.595
5.2653,7.551,15.037
5.2653,7.8776,16.449
5.2653,8.2041,17.789
5.2653,8.5306,19.007
5.2653,8.8571,20.056
5.2653,9.1837,20.889
5.2653,9.5102,21.468
5.2653,9.8367,21.765
5.2653,10.163,21.765
5.2653,10.49,21.468
5.2653,10.816,20.889
5.2653,11.143,20.056
5.2653,11.469,19.007
5.2653,11.796,17.789
5.2653,12.122,16.449
5.2653,12.449,15.037
5.2653,12.776,13.595
5.2653,13.102,12.163
5.2653,13.429,10.774
5.2653,13.755,9.4523
5.2653,14.082,8.2171
5.2653,14.408,7.0806
5.2653,14.735,6.0497
5.2653,15.061,5.1264
5.2653,15.388,4.3093
5.2653,15.714,3.5943
5.2653,16.041,2.9751
5.2653,16.367,2.4442
5.2653,16.694,1.9932
